,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1636,171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,6390,1,10,0.16,6450,6570,6390,98996,636960850,88412404230,13836057,KSQ
1637,100660,KR7100660000,서암기계공업,KOSDAQ,중견기업부,7000,1,10,0.14,7100,7130,6980,254697,1795233450,88200000000,12600000,KSQ
1638,065130,KR7065130007,탑엔지니어링,KOSDAQ,우량기업부,5520,1,60,1.1,5520,5560,5450,12071,65993080,88188938640,15976257,KSQ
1639,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,8160,1,270,3.42,8420,8750,8120,3658166,30796063190,88188481920,10807412,KSQ
1640,263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,9330,1,250,2.75,9080,9400,9080,47688,442095380,88118118000,9444600,KSQ
1641,039020,KR7039020003,이건홀딩스,KOSDAQ,우량기업부,3900,2,-10,-0.26,3925,3945,3870,94599,369369510,88080365100,22584709,KSQ
1642,014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2485,1,25,1.02,2475,2520,2415,287821,709267570,87968766410,35399906,KSQ
1643,382800,KR7382800001,지앤비에스엔지니어링,KOSDAQ,벤처기업부,11600,3,0,0.0,11800,11950,11500,53309,622994100,87907618800,7578243,KSQ
1644,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,2915,1,15,0.52,2925,2945,2900,103191,300398550,87762377230,30107162,KSQ
1645,950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),4410,1,25,0.57,4480,4480,4405,68021,301577145,87617289060,19867866,KSQ
1646,006580,KR7006580005,대양제지,KOSDAQ,관리종목(소속부없음),3260,0,0,0.0,0,0,0,0,0,87531000000,26850000,KSQ
1647,134790,KR7134790005,시디즈,KOSPI,,43750,1,650,1.51,43800,44450,43350,6928,303986350,87500000000,2000000,STK
1648,023350,KR7023350002,한국종합기술,KOSPI,,7990,2,-20,-0.25,8010,8070,7870,316957,2527021570,87490500000,10950000,STK
1649,290380,KR7290380005,대유,KOSDAQ,중견기업부,3540,1,10,0.28,3580,3585,3520,67275,238140825,87486186480,24713612,KSQ
1650,241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,8190,2,-40,-0.49,8300,8350,8150,153823,1269916690,87469200000,10680000,KSQ
1651,000650,KR7000650002,천일고속,KOSPI,,61200,1,700,1.16,60900,61500,60700,322,19642500,87468264000,1429220,STK
1652,010600,KR7010600005,웰바이오텍,KOSPI,,1315,1,20,1.54,1325,1325,1295,183185,240670705,87358216760,66432104,STK
1653,006660,KR7006660005,삼성공조,KOSPI,,10750,1,150,1.42,10700,10900,10700,6861,73958850,87357875500,8126314,STK
1654,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2890,1,20,0.7,2890,2895,2860,365595,1052048415,87102920910,30139419,KSQ
1655,008250,KR7008250003,이건산업,KOSPI,,7940,1,30,0.38,7980,8000,7910,86288,686094680,86963921900,10952635,STK
1656,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,8250,1,710,9.42,7640,9140,7600,4595153,39321895420,86872500000,10530000,KSQ
1657,28513K,KR728513K010,SK케미칼우,KOSPI,,41050,1,400,0.98,41700,41800,40900,8202,339584750,86838360450,2115429,STK
1658,004770,KR7004770004,써니전자,KOSPI,,2490,1,25,1.01,2480,2515,2480,313707,784174340,86764077390,34845011,STK
1659,270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,9380,1,280,3.08,9120,9400,9120,27209,253326770,86298101120,9200224,KSQ
1660,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4770,2,-5,-0.1,4820,4850,4750,22103,105656820,86126309100,18055830,KSQ
1661,173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,5660,1,60,1.07,5600,5780,5450,46936,266989580,86079527020,15208397,KSQ
1662,015590,KR7015590003,큐로,KOSPI,,372,1,8,2.2,367,374,366,630475,233182446,86010729336,231211638,STK
1663,069460,KR7069460004,대호에이엘,KOSPI,,1650,1,30,1.85,1625,1655,1610,587079,959883520,85805806350,52003519,STK
1664,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,10350,2,-100,-0.96,10450,10800,10250,71889,756892850,85786182000,8288520,KSQ
1665,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2310,1,25,1.09,2320,2340,2290,62678,144537030,85736266770,37115267,KSQ
1666,007980,KR7007980006,태평양물산,KOSPI,,1780,2,-20,-1.11,1810,1815,1750,2204946,3926470365,85706264860,48149587,STK
1667,001560,KR7001560002,제일연마,KOSPI,,8570,1,60,0.71,8640,8640,8510,6677,57025440,85700000000,10000000,STK
1668,417500,KR7417500006,제이아이테크,KOSDAQ,벤처기업부,10450,1,200,1.95,10450,10650,10250,41699,435757700,85650143700,8196186,KSQ
1669,258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,3865,2,-205,-5.04,4085,4130,3840,135359,533822155,85597235130,22146762,KSQ
1670,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1770,1,15,0.85,1780,1780,1750,62748,110481965,85543328280,48329564,KSQ
1671,037230,KR7037230000,한국팩키지,KOSDAQ,중견기업부,2870,1,55,1.95,2860,2870,2840,43329,123644395,85526938490,29800327,KSQ
1672,027580,KR7027580000,상보,KOSDAQ,중견기업부,1445,1,30,2.12,1425,1450,1420,158413,227365745,85516948155,59181279,KSQ
1673,369370,KR7369370002,블리츠웨이,KOSDAQ,벤처기업부,2030,1,30,1.5,2005,2050,1995,58516,117664625,85406620810,42072227,KSQ
1674,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,2195,1,50,2.33,2165,2215,2145,458054,1000238710,85282618155,38853129,KSQ
1675,312610,KR7312610009,에이에프더블류,KOSDAQ,벤처기업부,4205,1,55,1.33,4170,4270,4155,83742,352093230,85180214040,20256888,KSQ
1676,160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,85164598100,27472451,KSQ
1677,208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,3310,1,90,2.8,3200,3490,3200,343794,1161476735,84996781660,25678786,KSQ
1678,031860,KR7031860000,엔에스엔,KOSDAQ,중견기업부,1000,3,0,0.0,1010,1020,999,718857,722021423,84641617000,84641617,KSQ
1679,006880,KR7006880009,신송홀딩스,KOSPI,,7150,1,80,1.13,7130,7210,7120,66531,476823090,84576334700,11828858,STK
1680,060240,KR7060240009,룽투코리아,KOSDAQ,벤처기업부,3320,1,25,0.76,3355,3410,3315,970924,3260036810,84425222880,25429284,KSQ
1681,014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,5580,1,40,0.72,5590,5590,5500,76420,423900950,84397500000,15125000,KSQ
1682,263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,투자주의환기종목(소속부없음),10900,0,0,0.0,0,0,0,0,0,84297842300,7733747,KSQ
1683,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,8600,1,70,0.82,8700,8840,8570,119820,1038186480,84259299800,9797593,KSQ
1684,078000,KR7078000007,텔코웨어,KOSPI,,8670,3,0,0.0,8650,8800,8650,4746,41325210,84122461020,9702706,STK
1685,013520,KR7013520002,화승코퍼레이션,KOSPI,,1680,2,-10,-0.59,1695,1695,1665,116376,195461855,84086103360,50051252,STK
1686,044960,KR7044960003,이글벳,KOSDAQ,중견기업부,6650,1,50,0.76,6670,6670,6550,92204,608285240,84068521950,12641883,KSQ
1687,050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,12450,1,450,3.75,12000,12500,12000,142279,1762611850,84049950000,6751000,KSQ
1688,014570,KR7014570006,고려제약,KOSDAQ,우량기업부,7640,1,90,1.19,7640,7680,7580,10904,83327540,84040000000,11000000,KSQ
1689,031820,KR7031820004,콤텍시스템,KOSPI,,693,1,4,0.58,691,708,690,680823,474685293,83888665938,121051466,STK
1690,193250,KR7193250008,와이제이엠게임즈,KOSDAQ,중견기업부,1460,1,20,1.39,1485,1495,1455,539706,795104740,83844552960,57427776,KSQ
1691,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5230,1,20,0.38,5270,5290,5220,91354,479236360,83680000000,16000000,KSQ
1692,004440,KR7004440004,삼일씨엔에스,KOSPI,,6570,1,150,2.34,6470,6660,6310,30117,197510560,83648891790,12731947,STK
1693,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,5180,1,40,0.78,5210,5270,5120,80226,415829050,83631944340,16145163,KSQ
1694,002880,KR7002880003,대유에이텍,KOSPI,,726,1,3,0.41,721,743,720,613389,448831961,83618955750,115177625,STK
1695,214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,1440,1,30,2.13,1435,1440,1420,150182,214453100,83548735200,58019955,KSQ
1696,002795,KR7002791002,아모레G우,KOSPI,,12950,1,50,0.39,13100,13100,12550,15161,193907350,83446821500,6443770,STK
1697,053450,KR7053450003,세코닉스,KOSDAQ,중견기업부,5640,1,100,1.81,5600,5690,5560,43389,244286800,83431408920,14792803,KSQ
1698,000950,KR7000950006,전방,KOSPI,,49650,3,0,0.0,50000,50000,49100,2100,103676600,83412000000,1680000,STK
1699,009180,KR7009180001,한솔로지스틱스,KOSPI,,3035,1,10,0.33,3030,3055,3015,189692,575207405,83393984875,27477425,STK
1700,078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,7520,1,70,0.94,7530,7590,7470,56404,424957360,83371074080,11086579,KSQ
1701,014710,KR7014710008,사조씨푸드,KOSPI,,4840,2,-20,-0.41,4870,4910,4840,31843,154742690,83337748120,17218543,STK
1702,107640,KR7107640005,한중엔시에스,KONEX,일반기업부,11700,2,-300,-2.5,0,0,0,0,0,83281922100,7118113,KNX
1703,013720,KR7013720008,CBI,KOSDAQ,벤처기업부,308,1,2,0.65,306,312,305,1288030,397118642,83264931288,270340686,KSQ
1704,142210,KR7142210004,유니트론텍,KOSDAQ,벤처기업부,4425,1,70,1.61,4400,4425,4320,295853,1293567675,83210186850,18804562,KSQ
1705,000157,KR7000152009,두산2우B,KOSPI,,92900,1,900,0.98,92700,96900,92700,4098,388276100,82963230200,893038,STK
1706,004270,KR7004270005,남성,KOSPI,,2290,1,15,0.66,2325,2330,2260,141358,323969360,82925846400,36212160,STK
1707,004410,KR7004410007,서울식품,KOSPI,,221,1,2,0.91,219,222,218,959995,211253818,82820978539,374755559,STK
1708,069730,KR7069730000,DSR제강,KOSPI,,5750,2,-20,-0.35,5770,5870,5720,174394,1007987660,82800000000,14400000,STK
1709,004830,KR7004830006,덕성,KOSPI,,5280,1,20,0.38,5380,5380,5220,91518,486306440,82790400000,15680000,STK
1710,049830,KR7049830003,승일,KOSDAQ,중견기업부,13500,1,350,2.66,13250,13750,13200,115343,1554269000,82783512000,6132112,KSQ
1711,060230,KR7060230000,소니드,KOSDAQ,중견기업부,3865,2,-5,-0.13,3895,3930,3850,138956,539835925,82763413265,21413561,KSQ
1712,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,5020,1,40,0.8,5040,5050,4955,41094,205249360,82726643220,16479411,KSQ
1713,044820,KR7044820009,코스맥스비티아이,KOSPI,,8600,1,40,0.47,8560,8650,8490,17217,147862210,82593720600,9603921,STK
1714,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,9760,2,-20,-0.2,9830,9860,9710,11741,114730360,82522937440,8455219,STK
1715,015710,KR7015710007,코콤,KOSDAQ,우량기업부,4695,1,20,0.43,4700,4720,4640,42076,196959425,82305697500,17530500,KSQ
1716,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1380,1,5,0.36,1375,1400,1370,41727,57533600,82226604480,59584496,KSQ
1717,057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,1770,1,50,2.91,1745,1800,1735,1557288,2762127295,82215358350,46449355,KSQ
1718,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,7710,1,120,1.58,7700,8090,7610,1918212,15075211910,82066334820,10644142,KSQ
1719,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,2495,1,35,1.42,2485,2520,2450,163791,406416910,81971291375,32854225,KSQ
1720,027740,KR7027740000,마니커,KOSPI,,1290,3,0,0.0,1290,1305,1270,614885,791972985,81929484120,63511228,STK
1721,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,3295,1,65,2.01,3285,3315,3235,97468,319608875,81789682790,24822362,KSQ
1722,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,8160,1,980,13.65,7180,8200,7110,3725906,29402402290,81600000000,10000000,KSQ
1723,001550,KR7001550003,조비,KOSPI,,15700,1,200,1.29,15650,15800,15600,13096,205718900,81518152300,5192239,STK
1724,000910,KR7000910000,유니온,KOSPI,,5220,1,50,0.97,5220,5240,5190,79738,416036980,81492651180,15611619,STK
1725,357880,KR7357880004,비트나인,KOSDAQ,기술성장기업부,7870,2,-80,-1.01,8170,8220,7840,182701,1469830800,81485633720,10353956,KSQ
1726,004450,KR7004450003,삼화왕관,KOSPI,,37800,1,650,1.75,37200,37800,37200,2414,90506650,81435526200,2154379,STK
1727,017650,KR7017650003,대림제지,KOSDAQ,우량기업부,9040,2,-10,-0.11,9080,9080,8980,9856,89051330,81360000000,9000000,KSQ
1728,022220,KR7022220008,TKG애강,KOSDAQ,우량기업부,1570,1,35,2.28,1540,1570,1540,150506,234040500,81317489030,51794579,KSQ
1729,049800,KR7049800006,우진플라임,KOSPI,,4065,1,45,1.12,4055,4085,4025,43233,174914725,81300000000,20000000,STK
1730,019660,KR7019660000,글로본,KOSDAQ,중견기업부,2360,1,45,1.94,2350,2370,2280,158341,367800325,81003873000,34323675,KSQ
1731,101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3380,3,0,0.0,3380,3415,3370,45973,155897740,80978675440,23958188,KSQ
1732,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,8820,1,120,1.38,8840,8910,8700,79745,702254260,80976949200,9181060,KSQ
1733,021820,KR7021820006,세원정공,KOSPI,,8090,0,0,0.0,0,0,0,0,0,80900000000,10000000,STK
1734,069540,KR7069540003,라이트론,KOSDAQ,벤처기업부,3100,3,0,0.0,3200,3200,3075,34060,105851160,80792063600,26061956,KSQ
1735,007370,KR7007370000,진양제약,KOSDAQ,중견기업부,6730,1,30,0.45,6800,6810,6680,39306,265003250,80760000000,12000000,KSQ
1736,238200,KR7238200000,비피도,KOSDAQ,기술성장기업부,9860,1,1000,11.29,8780,11250,8570,7318789,75542184700,80654800000,8180000,KSQ
1737,111110,KR7111110003,호전실업,KOSPI,,8270,1,20,0.24,8330,8360,8220,198095,1642068600,80632367680,9749984,STK
1738,228340,KR7228340006,동양파일,KOSDAQ,중견기업부,4020,1,140,3.61,3900,4325,3890,1990522,8322136040,80400000000,20000000,KSQ
1739,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,2885,1,20,0.7,2910,2910,2870,324348,935829435,80321469640,27841064,KSQ
1740,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,2935,1,85,2.98,2900,3050,2895,2766067,8255458475,80052183700,27275020,KSQ
1741,264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,2745,1,10,0.37,2770,2770,2730,20632,56536600,79675469640,29025672,KSQ
1742,007720,KR7007720006,대명소노시즌,KOSDAQ,우량기업부,790,1,34,4.5,757,873,755,3534997,2898548746,79632355500,100800450,KSQ
1743,001380,KR7001380005,SG글로벌,KOSPI,,1770,1,50,2.91,1715,1795,1715,847835,1491743205,79586533110,44964143,STK
1744,378850,KR7378850002,화승알앤에이,KOSPI,,4190,2,-50,-1.18,4255,4280,4185,111436,471067840,79583280370,18993623,STK
1745,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5240,1,110,2.14,5160,5310,5140,50088,262051760,79493420000,15170500,KSQ
1746,037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,1810,1,5,0.28,1820,1835,1795,34589,62498285,79432255440,43885224,KSQ
1747,293580,KR7293580007,나우IB,KOSDAQ,벤처기업부,8270,1,80,0.98,8360,8360,8190,7120,58538360,79201790000,9577000,KSQ
1748,206400,KR7206400004,베노홀딩스,KOSDAQ,벤처기업부,2745,2,-10,-0.36,2765,2800,2740,53635,147995520,79149360195,28834011,KSQ
1749,010240,KR7010240000,흥국,KOSDAQ,우량기업부,6420,1,30,0.47,6430,6460,6380,44754,287218780,79111708320,12322696,KSQ
1750,106190,KR7106190002,하이텍팜,KOSDAQ,중견기업부,11150,2,-150,-1.33,11300,11400,11000,8114,90434500,79039919300,7088782,KSQ
1751,376290,KR7376290003,씨유테크,KOSDAQ,중견기업부,4465,1,30,0.68,4440,4475,4420,17137,76231095,78840737500,17657500,KSQ
1752,034300,KR7034300004,신세계건설,KOSPI,,19700,1,1650,9.14,18400,21600,18200,175295,3485126250,78800000000,4000000,STK
1753,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,5010,1,40,0.8,5080,5080,4970,26089,130551570,78671478900,15702890,KSQ
1754,054090,KR7054090006,삼진엘앤디,KOSDAQ,벤처기업부,3150,2,-15,-0.47,3205,3235,3145,649438,2064807135,78621580800,24959232,KSQ
1755,222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1805,3,0,0.0,1825,1840,1795,461858,836445785,78590467125,43540425,KSQ
1756,086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,6440,1,70,1.1,6420,6700,6310,378679,2464963380,78589123200,12203280,KSQ
1757,389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,2410,1,70,2.99,2370,2435,2335,140419,335514625,78585147450,32607945,KSQ
1758,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,2785,1,5,0.18,2785,2980,2750,1329628,3777939265,78514953940,28192084,KSQ
1759,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,928,1,5,0.54,924,931,910,395080,364908835,78367297632,84447519,KSQ
1760,002920,KR7002920007,유성기업,KOSPI,,3020,1,70,2.37,2960,3025,2945,39053,116315830,78361450000,25947500,STK
1761,143210,KR7143210003,핸즈코퍼레이션,KOSPI,,3580,2,-5,-0.14,3585,3670,3525,34272,123179885,78270499440,21863268,STK
1762,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1995,1,45,2.31,1980,2005,1965,221560,440039670,78234683100,39215380,KSQ
1763,009320,KR7009320003,대우부품,KOSPI,,1640,1,15,0.92,1645,1655,1630,85858,140784945,78140055000,47646375,STK
1764,024910,KR7024910002,경창산업,KOSDAQ,중견기업부,2180,1,25,1.16,2160,2200,2120,68601,148329065,78085430900,35819005,KSQ
1765,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2495,1,30,1.22,2480,2505,2460,66548,165216005,78040151910,31278618,KSQ
1766,068330,KR7068330000,일신바이오,KOSDAQ,투자주의환기종목(소속부없음),1760,1,30,1.73,1780,1785,1725,88242,155422095,77820406400,44216140,KSQ
1767,085310,KR7085310001,엔케이,KOSPI,,972,1,4,0.41,973,988,964,136168,132492446,77743818144,79983352,STK
1768,338220,KR7338220007,뷰노,KOSDAQ,기술성장기업부,6830,1,20,0.29,7000,7060,6810,37245,256939210,77723050480,11379656,KSQ
1769,124500,KR7124500000,아이티센,KOSDAQ,중견기업부,3900,1,90,2.36,3890,3930,3825,66467,257419580,77638598700,19907333,KSQ
1770,250000,KR7250000007,보라티알,KOSDAQ,중견기업부,11500,1,150,1.32,11450,11700,11250,27166,312801950,77633429500,6750733,KSQ
1771,115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,24300,1,150,0.62,24200,24750,24150,28334,690478250,77587056900,3192883,KSQ
1772,002630,KR7002630002,오리엔트바이오,KOSPI,,653,1,10,1.56,645,657,644,240148,156020583,77434702265,118583005,STK
1773,016600,KR7016600009,큐캐피탈,KOSDAQ,중견기업부,434,1,3,0.7,433,439,431,668101,290577573,77359246608,178247112,KSQ
1774,090370,KR7090370008,메타랩스,KOSPI,,621,0,0,0.0,0,0,0,0,0,77329061208,124523448,STK
1775,100220,KR7100220003,비상교육,KOSPI,,5940,1,30,0.51,5930,6030,5850,12327,73213770,77200641540,12996741,STK
1776,347770,KR7347770000,핌스,KOSDAQ,벤처기업부,9870,1,30,0.3,10000,10100,9870,17606,175429780,77168733180,7818514,KSQ
1777,066130,KR7066130006,하츠,KOSDAQ,우량기업부,6020,1,120,2.03,5950,6130,5940,25623,154623110,77056000000,12800000,KSQ
1778,041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,1620,1,50,3.18,1575,1620,1570,529333,854837945,76933913400,47490070,KSQ
1779,090080,KR7090080003,평화산업,KOSPI,,1400,2,-10,-0.71,1420,1425,1395,222677,312769125,76863162600,54902259,STK
1780,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6350,1,150,2.42,6290,6380,6210,15283,96211380,76708000000,12080000,KSQ
1781,013810,KR7013810007,스페코,KOSDAQ,중견기업부,5230,1,240,4.81,5010,5390,4995,413116,2141215195,76648108100,14655470,KSQ
1782,008420,KR7008420002,문배철강,KOSPI,,3735,3,0,0.0,3760,3775,3720,196427,734830075,76580591175,20503505,STK
1783,177350,KR7177350006,베셀,KOSDAQ,중견기업부,6170,2,-40,-0.64,6320,6320,6150,183310,1138047500,76469708980,12393794,KSQ
1784,006090,KR7006090005,사조오양,KOSPI,,8110,1,150,1.88,7970,8120,7970,14439,116023600,76418413290,9422739,STK
1785,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,24950,5,-4350,-14.85,24950,24950,24950,2,49900,76413466800,3062664,KNX
1786,012160,KR7012160008,영흥,KOSPI,,753,1,6,0.8,743,759,743,51854,38929312,76286710116,101310372,STK
1787,056090,KR7056090004,이노시스,KOSDAQ,기술성장기업부,998,1,14,1.42,991,1020,990,1191674,1191621008,76273103090,76425955,KSQ
1788,088130,KR7088130000,동아엘텍,KOSDAQ,우량기업부,7140,1,170,2.44,7080,7290,7000,54783,393512710,76133377320,10662938,KSQ
1789,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,7380,1,50,0.68,7350,7400,7310,26175,192479780,76128485940,10315513,KSQ
1790,338100,KR7338100001,NH프라임리츠,KOSPI,,4075,1,60,1.49,4160,4160,4020,15418,62617875,76039500000,18660000,STK
